Model,Dataset,Missing Rate (%),Métrica,Teste,Mecanismo
lpr3,fri_c4_1000_100,10,MAE,0.20644022398766,MNAR-MBOUV
lpr3,fri_c4_1000_100,10,MAE,0.170494629943223,MNAR-MBOUV
lpr3,fri_c4_1000_100,10,MAE,0.126900734088585,MNAR-MBOUV
lpr3,fri_c4_1000_100,20,MAE,0.206276600345716,MNAR-MBOUV
lpr3,fri_c4_1000_100,20,MAE,0.232438962377372,MNAR-MBOUV
lpr3,fri_c4_1000_100,20,MAE,0.121506144555681,MNAR-MBOUV
lpr3,fri_c4_1000_100,20,MAE,0.158133851163446,MNAR-MBOUV
lpr3,fri_c4_1000_100,20,MAE,0.213731847368732,MNAR-MBOUV
lpr3,fri_c4_1000_100,40,MAE,0.1915372914991,MNAR-MBOUV
lpr3,fri_c4_1000_100,40,MAE,0.184374710833122,MNAR-MBOUV
lpr3,fri_c4_1000_100,40,MAE,0.124687323890233,MNAR-MBOUV
lpr3,fri_c4_1000_100,40,MAE,0.200583328560175,MNAR-MBOUV
lpr3,fri_c4_1000_100,40,MAE,0.245203827817814,MNAR-MBOUV
lpr3,fri_c4_1000_100,60,MAE,0.332502297545906,MNAR-MBOUV
lpr3,fri_c4_1000_100,60,MAE,0.207451664820603,MNAR-MBOUV
lpr3,fri_c4_1000_100,60,MAE,0.235591061381823,MNAR-MBOUV
lpr3,fri_c4_1000_100,60,MAE,0.234779090351779,MNAR-MBOUV
lpr3,fri_c4_1000_100,60,MAE,0.267715346024164,MNAR-MBOUV
mean,wiscosin,10,MAE,0.0971303978435798,MNAR-MBOUV
mean,wiscosin,10,MAE,0.0764355337176874,MNAR-MBOUV
mean,wiscosin,10,MAE,0.107769303801406,MNAR-MBOUV
mean,wiscosin,10,MAE,0.113862436198912,MNAR-MBOUV
mean,wiscosin,10,MAE,0.0974502738788071,MNAR-MBOUV
mean,wiscosin,20,MAE,0.111658087444014,MNAR-MBOUV
mean,wiscosin,20,MAE,0.105600400313422,MNAR-MBOUV
mean,wiscosin,20,MAE,0.115692727789554,MNAR-MBOUV
mean,wiscosin,20,MAE,0.106913938321271,MNAR-MBOUV
mean,wiscosin,20,MAE,0.11815502958416,MNAR-MBOUV
mean,wiscosin,40,MAE,0.115784283623992,MNAR-MBOUV
mean,wiscosin,40,MAE,0.110867949656324,MNAR-MBOUV
mean,wiscosin,40,MAE,0.114383731430687,MNAR-MBOUV
mean,wiscosin,40,MAE,0.107302293371794,MNAR-MBOUV
mean,wiscosin,40,MAE,0.0996898543553775,MNAR-MBOUV
mean,wiscosin,60,MAE,0.117409401749274,MNAR-MBOUV
mean,wiscosin,60,MAE,0.109560355118805,MNAR-MBOUV
mean,wiscosin,60,MAE,0.113846174979718,MNAR-MBOUV
mean,wiscosin,60,MAE,0.101170447016328,MNAR-MBOUV
mean,wiscosin,60,MAE,0.11001481526924,MNAR-MBOUV
mean,pima_diabetes,10,MAE,0.120333918401626,MNAR-MBOUV
mean,pima_diabetes,10,MAE,0.1331465237396,MNAR-MBOUV
mean,pima_diabetes,10,MAE,0.128711751378645,MNAR-MBOUV
mean,pima_diabetes,10,MAE,0.14687116177042,MNAR-MBOUV
mean,pima_diabetes,10,MAE,0.114609275059688,MNAR-MBOUV
mean,pima_diabetes,20,MAE,0.138684525283728,MNAR-MBOUV
mean,pima_diabetes,20,MAE,0.140234651812688,MNAR-MBOUV
mean,pima_diabetes,20,MAE,0.117300050007124,MNAR-MBOUV
mean,pima_diabetes,20,MAE,0.125626980670099,MNAR-MBOUV
mean,pima_diabetes,20,MAE,0.13681536747166,MNAR-MBOUV
mean,pima_diabetes,40,MAE,0.128148492355603,MNAR-MBOUV
mean,pima_diabetes,40,MAE,0.123019583056314,MNAR-MBOUV
mean,pima_diabetes,40,MAE,0.124474238592897,MNAR-MBOUV
mean,pima_diabetes,40,MAE,0.144594014602683,MNAR-MBOUV
mean,pima_diabetes,40,MAE,0.132888831857131,MNAR-MBOUV
mean,pima_diabetes,60,MAE,0.128251101939561,MNAR-MBOUV
mean,pima_diabetes,60,MAE,0.125361348491243,MNAR-MBOUV
mean,pima_diabetes,60,MAE,0.124483802239126,MNAR-MBOUV
mean,pima_diabetes,60,MAE,0.132161218815969,MNAR-MBOUV
mean,pima_diabetes,60,MAE,0.12369066705617,MNAR-MBOUV
mean,bc_coimbra,10,MAE,0.150093238614294,MNAR-MBOUV
mean,bc_coimbra,10,MAE,0.129464827074051,MNAR-MBOUV
mean,bc_coimbra,10,MAE,0.223617186275158,MNAR-MBOUV
mean,bc_coimbra,10,MAE,0.139878650488942,MNAR-MBOUV
mean,bc_coimbra,10,MAE,0.107027353898207,MNAR-MBOUV
mean,bc_coimbra,20,MAE,0.151458541784436,MNAR-MBOUV
mean,bc_coimbra,20,MAE,0.157902673540279,MNAR-MBOUV
mean,bc_coimbra,20,MAE,0.287244346939884,MNAR-MBOUV
mean,bc_coimbra,20,MAE,0.113971945231721,MNAR-MBOUV
mean,bc_coimbra,20,MAE,0.13883148569129,MNAR-MBOUV
mean,bc_coimbra,40,MAE,0.148121089228831,MNAR-MBOUV
mean,bc_coimbra,40,MAE,0.187962286756958,MNAR-MBOUV
mean,bc_coimbra,40,MAE,0.190517684602976,MNAR-MBOUV
mean,bc_coimbra,40,MAE,0.144474592364351,MNAR-MBOUV
mean,bc_coimbra,40,MAE,0.154024340728257,MNAR-MBOUV
mean,bc_coimbra,60,MAE,0.168856942063758,MNAR-MBOUV
mean,bc_coimbra,60,MAE,0.175963428587567,MNAR-MBOUV
mean,bc_coimbra,60,MAE,0.201861983013589,MNAR-MBOUV
mean,bc_coimbra,60,MAE,0.145684484961286,MNAR-MBOUV
mean,bc_coimbra,60,MAE,0.178187261499562,MNAR-MBOUV
mean,indian_liver,10,MAE,0.124720601173322,MNAR-MBOUV
mean,indian_liver,10,MAE,0.112279758985505,MNAR-MBOUV
mean,indian_liver,10,MAE,0.141162350471587,MNAR-MBOUV
mean,indian_liver,10,MAE,0.117160416367644,MNAR-MBOUV
mean,indian_liver,10,MAE,0.130007134250725,MNAR-MBOUV
mean,indian_liver,20,MAE,0.100455422954693,MNAR-MBOUV
mean,indian_liver,20,MAE,0.131274706785137,MNAR-MBOUV
mean,indian_liver,20,MAE,0.113962499103274,MNAR-MBOUV
mean,indian_liver,20,MAE,0.106997168968379,MNAR-MBOUV
mean,indian_liver,20,MAE,0.14300008043906,MNAR-MBOUV
mean,indian_liver,40,MAE,0.109005541429256,MNAR-MBOUV
mean,indian_liver,40,MAE,0.127804780234044,MNAR-MBOUV
mean,indian_liver,40,MAE,0.118901168567959,MNAR-MBOUV
mean,indian_liver,40,MAE,0.110576583246032,MNAR-MBOUV
mean,indian_liver,40,MAE,0.122907639818016,MNAR-MBOUV
mean,indian_liver,60,MAE,0.12123536372787,MNAR-MBOUV
mean,indian_liver,60,MAE,0.122404009792454,MNAR-MBOUV
mean,indian_liver,60,MAE,0.11150545254563,MNAR-MBOUV
mean,indian_liver,60,MAE,0.121908252174732,MNAR-MBOUV
mean,indian_liver,60,MAE,0.133010204079229,MNAR-MBOUV
mean,parkinsons,10,MAE,0.172171092994531,MNAR-MBOUV
mean,parkinsons,10,MAE,0.101408787429362,MNAR-MBOUV
mean,parkinsons,10,MAE,0.125683596950846,MNAR-MBOUV
mean,parkinsons,10,MAE,0.127508774982857,MNAR-MBOUV
mean,parkinsons,10,MAE,0.253741022061275,MNAR-MBOUV
mean,parkinsons,20,MAE,0.165414705024006,MNAR-MBOUV
mean,parkinsons,20,MAE,0.101443609989786,MNAR-MBOUV
mean,parkinsons,20,MAE,0.181988723151654,MNAR-MBOUV
mean,parkinsons,20,MAE,0.118466507696887,MNAR-MBOUV
mean,parkinsons,20,MAE,0.135013885537199,MNAR-MBOUV
mean,parkinsons,40,MAE,0.145954029836,MNAR-MBOUV
mean,parkinsons,40,MAE,0.112608871328671,MNAR-MBOUV
mean,parkinsons,40,MAE,0.186682268356762,MNAR-MBOUV
mean,parkinsons,40,MAE,0.119120269857405,MNAR-MBOUV
mean,parkinsons,40,MAE,0.192233536873458,MNAR-MBOUV
mean,parkinsons,60,MAE,0.129841885747167,MNAR-MBOUV
mean,parkinsons,60,MAE,0.108038790983043,MNAR-MBOUV
mean,parkinsons,60,MAE,0.187287752606655,MNAR-MBOUV
mean,parkinsons,60,MAE,0.120379315154982,MNAR-MBOUV
mean,parkinsons,60,MAE,0.166216431860009,MNAR-MBOUV
mean,mammographic_masses,10,MAE,0.28953338380861,MNAR-MBOUV
mean,mammographic_masses,10,MAE,0.2703675328312,MNAR-MBOUV
mean,mammographic_masses,10,MAE,0.262770131071783,MNAR-MBOUV
mean,mammographic_masses,10,MAE,0.271079788233,MNAR-MBOUV
mean,mammographic_masses,10,MAE,0.280439890970538,MNAR-MBOUV
mean,mammographic_masses,20,MAE,0.274701737697566,MNAR-MBOUV
mean,mammographic_masses,20,MAE,0.272428426837785,MNAR-MBOUV
mean,mammographic_masses,20,MAE,0.277450905731967,MNAR-MBOUV
mean,mammographic_masses,20,MAE,0.263045601257751,MNAR-MBOUV
mean,mammographic_masses,20,MAE,0.283904365571447,MNAR-MBOUV
mean,mammographic_masses,40,MAE,0.275431812111682,MNAR-MBOUV
mean,mammographic_masses,40,MAE,0.274835764405101,MNAR-MBOUV
mean,mammographic_masses,40,MAE,0.265623571286459,MNAR-MBOUV
mean,mammographic_masses,40,MAE,0.272162396213057,MNAR-MBOUV
mean,mammographic_masses,40,MAE,0.281983568914786,MNAR-MBOUV
mean,mammographic_masses,60,MAE,0.270675649024972,MNAR-MBOUV
mean,mammographic_masses,60,MAE,0.272725155714231,MNAR-MBOUV
mean,mammographic_masses,60,MAE,0.27005519129391,MNAR-MBOUV
mean,mammographic_masses,60,MAE,0.270187391245809,MNAR-MBOUV
mean,mammographic_masses,60,MAE,0.27205949111712,MNAR-MBOUV
mean,hcv_egyptian,10,MAE,0.326852846523104,MNAR-MBOUV
mean,hcv_egyptian,10,MAE,0.311992999708559,MNAR-MBOUV
mean,hcv_egyptian,10,MAE,0.321197313691015,MNAR-MBOUV
mean,hcv_egyptian,10,MAE,0.307122486575457,MNAR-MBOUV
mean,hcv_egyptian,10,MAE,0.308872301651255,MNAR-MBOUV
mean,hcv_egyptian,20,MAE,0.319774503673709,MNAR-MBOUV
mean,hcv_egyptian,20,MAE,0.310580702725353,MNAR-MBOUV
mean,hcv_egyptian,20,MAE,0.315009782301615,MNAR-MBOUV
mean,hcv_egyptian,20,MAE,0.314000737824856,MNAR-MBOUV
mean,hcv_egyptian,20,MAE,0.320061788069538,MNAR-MBOUV
mean,hcv_egyptian,40,MAE,0.316158584096788,MNAR-MBOUV
mean,hcv_egyptian,40,MAE,0.313016059334125,MNAR-MBOUV
mean,hcv_egyptian,40,MAE,0.314931949036808,MNAR-MBOUV
mean,hcv_egyptian,40,MAE,0.313047546602403,MNAR-MBOUV
mean,hcv_egyptian,40,MAE,0.315369569391637,MNAR-MBOUV
mean,hcv_egyptian,60,MAE,0.324203544620567,MNAR-MBOUV
mean,hcv_egyptian,60,MAE,0.311386461975147,MNAR-MBOUV
mean,hcv_egyptian,60,MAE,0.314566423088187,MNAR-MBOUV
mean,hcv_egyptian,60,MAE,0.315544622491382,MNAR-MBOUV
mean,hcv_egyptian,60,MAE,0.315108874635151,MNAR-MBOUV
mean,thoracic_surgey,10,MAE,0.168516429071779,MNAR-MBOUV
mean,thoracic_surgey,10,MAE,0.143193763074902,MNAR-MBOUV
mean,thoracic_surgey,10,MAE,0.130592588940996,MNAR-MBOUV
mean,thoracic_surgey,10,MAE,0.132111347619596,MNAR-MBOUV
mean,thoracic_surgey,10,MAE,0.143930148328378,MNAR-MBOUV
mean,thoracic_surgey,20,MAE,0.149592579883728,MNAR-MBOUV
mean,thoracic_surgey,20,MAE,0.149861419547131,MNAR-MBOUV
mean,thoracic_surgey,20,MAE,0.142143004096562,MNAR-MBOUV
mean,thoracic_surgey,20,MAE,0.140338262995645,MNAR-MBOUV
mean,thoracic_surgey,20,MAE,0.154485518165032,MNAR-MBOUV
mean,thoracic_surgey,40,MAE,0.163973630821048,MNAR-MBOUV
mean,thoracic_surgey,40,MAE,0.140298616421231,MNAR-MBOUV
mean,thoracic_surgey,40,MAE,0.148131644994447,MNAR-MBOUV
mean,thoracic_surgey,40,MAE,0.142033141961445,MNAR-MBOUV
mean,thoracic_surgey,40,MAE,0.15965630949023,MNAR-MBOUV
mean,thoracic_surgey,60,MAE,0.151347837348095,MNAR-MBOUV
mean,thoracic_surgey,60,MAE,0.142190404319276,MNAR-MBOUV
mean,thoracic_surgey,60,MAE,0.133807856165952,MNAR-MBOUV
mean,thoracic_surgey,60,MAE,0.15687960518344,MNAR-MBOUV
mean,thoracic_surgey,60,MAE,0.152614374258165,MNAR-MBOUV
knn,wiscosin,10,MAE,0.131302793261195,MNAR-MBOUV
knn,wiscosin,10,MAE,0.101021234521209,MNAR-MBOUV
knn,wiscosin,10,MAE,0.0825706693417085,MNAR-MBOUV
knn,wiscosin,10,MAE,0.0756767713768981,MNAR-MBOUV
knn,wiscosin,10,MAE,0.100001060098299,MNAR-MBOUV
knn,wiscosin,20,MAE,0.101782636146736,MNAR-MBOUV
knn,wiscosin,20,MAE,0.070876594806336,MNAR-MBOUV
knn,wiscosin,20,MAE,0.0759334391069999,MNAR-MBOUV
knn,wiscosin,20,MAE,0.0699273831809936,MNAR-MBOUV
knn,wiscosin,20,MAE,0.0710575254884013,MNAR-MBOUV
knn,wiscosin,40,MAE,0.10384006846733,MNAR-MBOUV
knn,wiscosin,40,MAE,0.0762989069242564,MNAR-MBOUV
knn,wiscosin,40,MAE,0.0873121000133668,MNAR-MBOUV
knn,wiscosin,40,MAE,0.0687300675953082,MNAR-MBOUV
knn,wiscosin,40,MAE,0.0821107590830847,MNAR-MBOUV
knn,wiscosin,60,MAE,0.0982502328202275,MNAR-MBOUV
knn,wiscosin,60,MAE,0.0847785007971116,MNAR-MBOUV
knn,wiscosin,60,MAE,0.0858034696976877,MNAR-MBOUV
knn,wiscosin,60,MAE,0.0813468719811772,MNAR-MBOUV
knn,wiscosin,60,MAE,0.0967893932308155,MNAR-MBOUV
knn,pima_diabetes,10,MAE,0.127347591166457,MNAR-MBOUV
knn,pima_diabetes,10,MAE,0.141054320934647,MNAR-MBOUV
knn,pima_diabetes,10,MAE,0.123455339668941,MNAR-MBOUV
knn,pima_diabetes,10,MAE,0.122119347493247,MNAR-MBOUV
knn,pima_diabetes,10,MAE,0.127582432539484,MNAR-MBOUV
knn,pima_diabetes,20,MAE,0.13221843477813,MNAR-MBOUV
knn,pima_diabetes,20,MAE,0.125235900170231,MNAR-MBOUV
knn,pima_diabetes,20,MAE,0.125959492874946,MNAR-MBOUV
knn,pima_diabetes,20,MAE,0.128625182933437,MNAR-MBOUV
knn,pima_diabetes,20,MAE,0.123840708139635,MNAR-MBOUV
knn,pima_diabetes,40,MAE,0.118670930080493,MNAR-MBOUV
knn,pima_diabetes,40,MAE,0.130314292672605,MNAR-MBOUV
knn,pima_diabetes,40,MAE,0.139199480156673,MNAR-MBOUV
knn,pima_diabetes,40,MAE,0.142789162287044,MNAR-MBOUV
knn,pima_diabetes,40,MAE,0.126985903794546,MNAR-MBOUV
knn,pima_diabetes,60,MAE,0.125428345594378,MNAR-MBOUV
knn,pima_diabetes,60,MAE,0.126636917894077,MNAR-MBOUV
knn,pima_diabetes,60,MAE,0.124278626225147,MNAR-MBOUV
knn,pima_diabetes,60,MAE,0.142002071751346,MNAR-MBOUV
knn,pima_diabetes,60,MAE,0.126144885250092,MNAR-MBOUV
knn,bc_coimbra,10,MAE,0.137960625147996,MNAR-MBOUV
knn,bc_coimbra,10,MAE,0.153421644824933,MNAR-MBOUV
knn,bc_coimbra,10,MAE,0.192862407189247,MNAR-MBOUV
knn,bc_coimbra,10,MAE,0.129691561214997,MNAR-MBOUV
knn,bc_coimbra,10,MAE,0.194657749278932,MNAR-MBOUV
knn,bc_coimbra,20,MAE,0.189213358355896,MNAR-MBOUV
knn,bc_coimbra,20,MAE,0.150969389863359,MNAR-MBOUV
knn,bc_coimbra,20,MAE,0.266087387429183,MNAR-MBOUV
knn,bc_coimbra,20,MAE,0.137392297573812,MNAR-MBOUV
knn,bc_coimbra,20,MAE,0.171206171875283,MNAR-MBOUV
knn,bc_coimbra,40,MAE,0.156922102871237,MNAR-MBOUV
knn,bc_coimbra,40,MAE,0.147256177346793,MNAR-MBOUV
knn,bc_coimbra,40,MAE,0.223139598478951,MNAR-MBOUV
knn,bc_coimbra,40,MAE,0.1374811002882,MNAR-MBOUV
knn,bc_coimbra,40,MAE,0.153950909948976,MNAR-MBOUV
knn,bc_coimbra,60,MAE,0.157622143607221,MNAR-MBOUV
knn,bc_coimbra,60,MAE,0.193703828233442,MNAR-MBOUV
knn,bc_coimbra,60,MAE,0.290762429222062,MNAR-MBOUV
knn,bc_coimbra,60,MAE,0.155355113289404,MNAR-MBOUV
knn,bc_coimbra,60,MAE,0.141322135638109,MNAR-MBOUV
knn,indian_liver,10,MAE,0.0892759381534241,MNAR-MBOUV
knn,indian_liver,10,MAE,0.131324635949874,MNAR-MBOUV
knn,indian_liver,10,MAE,0.125538783137257,MNAR-MBOUV
knn,indian_liver,10,MAE,0.109939620625831,MNAR-MBOUV
knn,indian_liver,10,MAE,0.111139889448218,MNAR-MBOUV
knn,indian_liver,20,MAE,0.112029483798135,MNAR-MBOUV
knn,indian_liver,20,MAE,0.0978752014462601,MNAR-MBOUV
knn,indian_liver,20,MAE,0.167026281736362,MNAR-MBOUV
knn,indian_liver,20,MAE,0.111331777670859,MNAR-MBOUV
knn,indian_liver,20,MAE,0.135877438904241,MNAR-MBOUV
knn,indian_liver,40,MAE,0.123790160909228,MNAR-MBOUV
knn,indian_liver,40,MAE,0.108341434137341,MNAR-MBOUV
knn,indian_liver,40,MAE,0.106455869465433,MNAR-MBOUV
knn,indian_liver,40,MAE,0.118792946445079,MNAR-MBOUV
knn,indian_liver,40,MAE,0.130213205590808,MNAR-MBOUV
knn,indian_liver,60,MAE,0.10579064491857,MNAR-MBOUV
knn,indian_liver,60,MAE,0.124464527514948,MNAR-MBOUV
knn,indian_liver,60,MAE,0.119976580351348,MNAR-MBOUV
knn,indian_liver,60,MAE,0.112872719530299,MNAR-MBOUV
knn,indian_liver,60,MAE,0.126549277904222,MNAR-MBOUV
knn,parkinsons,10,MAE,0.0866944593618678,MNAR-MBOUV
knn,parkinsons,10,MAE,0.0569844977004051,MNAR-MBOUV
knn,parkinsons,10,MAE,0.143011662618411,MNAR-MBOUV
knn,parkinsons,10,MAE,0.0886599634490094,MNAR-MBOUV
knn,parkinsons,10,MAE,0.139656789387816,MNAR-MBOUV
knn,parkinsons,20,MAE,0.0827364791805446,MNAR-MBOUV
knn,parkinsons,20,MAE,0.0893620567800983,MNAR-MBOUV
knn,parkinsons,20,MAE,0.0958789722986007,MNAR-MBOUV
knn,parkinsons,20,MAE,0.106020652570929,MNAR-MBOUV
knn,parkinsons,20,MAE,0.173699631105486,MNAR-MBOUV
knn,parkinsons,40,MAE,0.0940512008968764,MNAR-MBOUV
knn,parkinsons,40,MAE,0.0993711883231642,MNAR-MBOUV
knn,parkinsons,40,MAE,0.173163425856387,MNAR-MBOUV
knn,parkinsons,40,MAE,0.110327193963802,MNAR-MBOUV
knn,parkinsons,40,MAE,0.128893092714848,MNAR-MBOUV
knn,parkinsons,60,MAE,0.106819637550952,MNAR-MBOUV
knn,parkinsons,60,MAE,0.0952715551616113,MNAR-MBOUV
knn,parkinsons,60,MAE,0.131695180733199,MNAR-MBOUV
knn,parkinsons,60,MAE,0.109413955149026,MNAR-MBOUV
knn,parkinsons,60,MAE,0.155717329032592,MNAR-MBOUV
knn,mammographic_masses,10,MAE,0.254618703354839,MNAR-MBOUV
knn,mammographic_masses,10,MAE,0.201987216852974,MNAR-MBOUV
knn,mammographic_masses,10,MAE,0.24731952106733,MNAR-MBOUV
knn,mammographic_masses,10,MAE,0.239250568714309,MNAR-MBOUV
knn,mammographic_masses,10,MAE,0.229496052395186,MNAR-MBOUV
knn,mammographic_masses,20,MAE,0.261687658905659,MNAR-MBOUV
knn,mammographic_masses,20,MAE,0.244523507430825,MNAR-MBOUV
knn,mammographic_masses,20,MAE,0.215488948504328,MNAR-MBOUV
knn,mammographic_masses,20,MAE,0.242741296388259,MNAR-MBOUV
knn,mammographic_masses,20,MAE,0.212351509339005,MNAR-MBOUV
knn,mammographic_masses,40,MAE,0.22235325309787,MNAR-MBOUV
knn,mammographic_masses,40,MAE,0.239122325955393,MNAR-MBOUV
knn,mammographic_masses,40,MAE,0.242799613486837,MNAR-MBOUV
knn,mammographic_masses,40,MAE,0.256961771752702,MNAR-MBOUV
knn,mammographic_masses,40,MAE,0.238641121458687,MNAR-MBOUV
knn,mammographic_masses,60,MAE,0.269134884945553,MNAR-MBOUV
knn,mammographic_masses,60,MAE,0.235487418498794,MNAR-MBOUV
knn,mammographic_masses,60,MAE,0.241355384342289,MNAR-MBOUV
knn,mammographic_masses,60,MAE,0.279085124674709,MNAR-MBOUV
knn,mammographic_masses,60,MAE,0.245697702798029,MNAR-MBOUV
knn,hcv_egyptian,10,MAE,0.348335097152703,MNAR-MBOUV
knn,hcv_egyptian,10,MAE,0.327935486373775,MNAR-MBOUV
knn,hcv_egyptian,10,MAE,0.331217384383535,MNAR-MBOUV
knn,hcv_egyptian,10,MAE,0.311229353099798,MNAR-MBOUV
knn,hcv_egyptian,10,MAE,0.330084166553517,MNAR-MBOUV
knn,hcv_egyptian,20,MAE,0.325576812786444,MNAR-MBOUV
knn,hcv_egyptian,20,MAE,0.314856384981427,MNAR-MBOUV
knn,hcv_egyptian,20,MAE,0.324538440035368,MNAR-MBOUV
knn,hcv_egyptian,20,MAE,0.319532636732326,MNAR-MBOUV
knn,hcv_egyptian,20,MAE,0.327055713700181,MNAR-MBOUV
knn,hcv_egyptian,40,MAE,0.334482497057504,MNAR-MBOUV
knn,hcv_egyptian,40,MAE,0.326108941199939,MNAR-MBOUV
knn,hcv_egyptian,40,MAE,0.318592077790847,MNAR-MBOUV
knn,hcv_egyptian,40,MAE,0.322842216848816,MNAR-MBOUV
knn,hcv_egyptian,40,MAE,0.324930667122138,MNAR-MBOUV
knn,hcv_egyptian,60,MAE,0.330016446599737,MNAR-MBOUV
knn,hcv_egyptian,60,MAE,0.324611640729798,MNAR-MBOUV
knn,hcv_egyptian,60,MAE,0.32369489770267,MNAR-MBOUV
knn,hcv_egyptian,60,MAE,0.323642320273218,MNAR-MBOUV
knn,hcv_egyptian,60,MAE,0.32319284080445,MNAR-MBOUV
knn,thoracic_surgey,10,MAE,0.15651803145774,MNAR-MBOUV
knn,thoracic_surgey,10,MAE,0.129925995299807,MNAR-MBOUV
knn,thoracic_surgey,10,MAE,0.125068203521741,MNAR-MBOUV
knn,thoracic_surgey,10,MAE,0.154134046589787,MNAR-MBOUV
knn,thoracic_surgey,10,MAE,0.175184523810447,MNAR-MBOUV
knn,thoracic_surgey,20,MAE,0.143134437141155,MNAR-MBOUV
knn,thoracic_surgey,20,MAE,0.122834666195039,MNAR-MBOUV
knn,thoracic_surgey,20,MAE,0.137000389525,MNAR-MBOUV
knn,thoracic_surgey,20,MAE,0.142256198584848,MNAR-MBOUV
knn,thoracic_surgey,20,MAE,0.163473598344727,MNAR-MBOUV
knn,thoracic_surgey,40,MAE,0.139083771414945,MNAR-MBOUV
knn,thoracic_surgey,40,MAE,0.132620369833409,MNAR-MBOUV
knn,thoracic_surgey,40,MAE,0.141796816316269,MNAR-MBOUV
knn,thoracic_surgey,40,MAE,0.145581833065634,MNAR-MBOUV
knn,thoracic_surgey,40,MAE,0.136561473171809,MNAR-MBOUV
knn,thoracic_surgey,60,MAE,0.159399123968159,MNAR-MBOUV
knn,thoracic_surgey,60,MAE,0.137953570141131,MNAR-MBOUV
knn,thoracic_surgey,60,MAE,0.139063689508382,MNAR-MBOUV
knn,thoracic_surgey,60,MAE,0.148075828822329,MNAR-MBOUV
knn,thoracic_surgey,60,MAE,0.152675016856142,MNAR-MBOUV
mice,wiscosin,10,MAE,0.113520004206761,MNAR-MBOUV
mice,wiscosin,10,MAE,0.0729187258149784,MNAR-MBOUV
mice,wiscosin,10,MAE,0.0959608500333611,MNAR-MBOUV
mice,wiscosin,10,MAE,0.0570624426727379,MNAR-MBOUV
mice,wiscosin,10,MAE,0.107745487740461,MNAR-MBOUV
mice,wiscosin,20,MAE,0.0819159644423115,MNAR-MBOUV
mice,wiscosin,20,MAE,0.0844830268097564,MNAR-MBOUV
mice,wiscosin,20,MAE,0.0624184780074097,MNAR-MBOUV
mice,wiscosin,20,MAE,0.0755684712036121,MNAR-MBOUV
mice,wiscosin,20,MAE,0.0762068920132894,MNAR-MBOUV
mice,wiscosin,40,MAE,0.0827089982111163,MNAR-MBOUV
mice,wiscosin,40,MAE,0.0808723435237533,MNAR-MBOUV
mice,wiscosin,40,MAE,0.0760746264001577,MNAR-MBOUV
mice,wiscosin,40,MAE,0.0690724580964899,MNAR-MBOUV
mice,wiscosin,40,MAE,0.0709237981042593,MNAR-MBOUV
mice,wiscosin,60,MAE,0.0773977530171424,MNAR-MBOUV
mice,wiscosin,60,MAE,0.0743002098824876,MNAR-MBOUV
mice,wiscosin,60,MAE,0.095157991687448,MNAR-MBOUV
mice,wiscosin,60,MAE,0.0748380350011189,MNAR-MBOUV
mice,wiscosin,60,MAE,0.091267665589037,MNAR-MBOUV
mice,pima_diabetes,10,MAE,0.134228198204391,MNAR-MBOUV
mice,pima_diabetes,10,MAE,0.118276617941069,MNAR-MBOUV
mice,pima_diabetes,10,MAE,0.104567106186928,MNAR-MBOUV
mice,pima_diabetes,10,MAE,0.122392311762192,MNAR-MBOUV
mice,pima_diabetes,10,MAE,0.11821517631656,MNAR-MBOUV
mice,pima_diabetes,20,MAE,0.11720165679361,MNAR-MBOUV
mice,pima_diabetes,20,MAE,0.109842907416444,MNAR-MBOUV
mice,pima_diabetes,20,MAE,0.123357888461701,MNAR-MBOUV
mice,pima_diabetes,20,MAE,0.137204115634408,MNAR-MBOUV
mice,pima_diabetes,20,MAE,0.106829121409979,MNAR-MBOUV
mice,pima_diabetes,40,MAE,0.116581853367305,MNAR-MBOUV
mice,pima_diabetes,40,MAE,0.125367556599038,MNAR-MBOUV
mice,pima_diabetes,40,MAE,0.114489957523995,MNAR-MBOUV
mice,pima_diabetes,40,MAE,0.132358928714267,MNAR-MBOUV
mice,pima_diabetes,40,MAE,0.118333426795411,MNAR-MBOUV
mice,pima_diabetes,60,MAE,0.120414133313164,MNAR-MBOUV
mice,pima_diabetes,60,MAE,0.118271896370331,MNAR-MBOUV
mice,pima_diabetes,60,MAE,0.117165517768416,MNAR-MBOUV
mice,pima_diabetes,60,MAE,0.129862306593754,MNAR-MBOUV
mice,pima_diabetes,60,MAE,0.117891405482954,MNAR-MBOUV
mice,bc_coimbra,10,MAE,0.126649674003549,MNAR-MBOUV
mice,bc_coimbra,10,MAE,0.23760838277599,MNAR-MBOUV
mice,bc_coimbra,10,MAE,0.197189132252502,MNAR-MBOUV
mice,bc_coimbra,10,MAE,0.151572508975488,MNAR-MBOUV
mice,bc_coimbra,10,MAE,0.152058199116893,MNAR-MBOUV
mice,bc_coimbra,20,MAE,0.159802665587234,MNAR-MBOUV
mice,bc_coimbra,20,MAE,0.21749743908179,MNAR-MBOUV
mice,bc_coimbra,20,MAE,0.227536734428272,MNAR-MBOUV
mice,bc_coimbra,20,MAE,0.147774562383342,MNAR-MBOUV
mice,bc_coimbra,20,MAE,0.149061441111464,MNAR-MBOUV
mice,bc_coimbra,40,MAE,0.125019175687227,MNAR-MBOUV
